Replicate,File Name,Sample Type,Molecule Name,Analyte Concentration,Area,Product Mz,Background,Points Across Peak,RatioLightToHeavy,Slope,Intercept,R Squared,Error Message,Accuracy,Calculated Concentration,Fwhm,Precursor Mz,Fragment Ion Type,Isotope Label Type,Normalized Area
39_t12_Amph_21,mtab_Zoop2_BC_lumos_071423_080.raw,Unknown,ectoine plus H2O,,767030,265.1187,830645,63,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,-3.6153E+2,0.08,265.1187,precursor,light,5.2967E-1
1_std0,mtab_Zoop2_BC_lumos_071423_052.raw,Standard,ectoine plus H2O,0,272747,105.033,0,#N/A,#N/A,1.1489E-3,9.4505E-1,0.8703,,-∞,-5.5251E+2,0.38,265.1187,custom,light,3.1026E-1
2_std0,mtab_Zoop2_BC_lumos_071423_053.raw,Standard,ectoine plus H2O,0,1568258,105.033,0,38,#N/A,1.1489E-3,9.4505E-1,0.8703,,∞,9.7020E+2,0.07,265.1187,custom,light,2.0597E+0
3_std0,mtab_Zoop2_BC_lumos_071423_054.raw,Standard,ectoine plus H2O,0,2169585,105.033,0,39,#N/A,1.1489E-3,9.4505E-1,0.8703,,∞,8.7445E+2,0.07,265.1187,custom,light,1.9497E+0
4_std5,mtab_Zoop2_BC_lumos_071423_055.raw,Standard,ectoine plus H2O,5,0,105.033,0,#N/A,#N/A,1.1489E-3,9.4505E-1,0.8703,,-10913.9%,-5.4570E+2,0.38,265.1187,custom,light,3.1808E-1
5_std10,mtab_Zoop2_BC_lumos_071423_056.raw,Standard,ectoine plus H2O,10,722561,105.033,0,5,#N/A,1.1489E-3,9.4505E-1,0.8703,,-6090%,-6.0900E+2,0.22,265.1187,custom,light,2.4535E-1
6_std20,mtab_Zoop2_BC_lumos_071423_057.raw,Standard,ectoine plus H2O,20,2094299,105.033,0,37,#N/A,1.1489E-3,9.4505E-1,0.8703,,2418.9%,4.8378E+2,0.07,265.1187,custom,light,1.5009E+0
7_std30,mtab_Zoop2_BC_lumos_071423_058.raw,Standard,ectoine plus H2O,30,0,105.033,0,#N/A,#N/A,1.1489E-3,9.4505E-1,0.8703,,-2218.1%,-6.6544E+2,0.38,265.1187,custom,light,1.8050E-1
8_std50,mtab_Zoop2_BC_lumos_071423_059.raw,Standard,ectoine plus H2O,50,1555473,105.033,0,38,#N/A,1.1489E-3,9.4505E-1,0.8703,,1908.1%,9.5405E+2,0.07,265.1187,custom,light,2.0412E+0
9_std70,mtab_Zoop2_BC_lumos_071423_060.raw,Standard,ectoine plus H2O,70,0,105.033,0,#N/A,#N/A,1.1489E-3,9.4505E-1,0.8703,,-829.9%,-5.8091E+2,0.38,265.1187,custom,light,2.7762E-1
10_std85,mtab_Zoop2_BC_lumos_071423_061.raw,Standard,ectoine plus H2O,85,1664053,105.033,0,38,#N/A,1.1489E-3,9.4505E-1,0.8703,,1391.4%,1.1827E+3,0.07,265.1187,custom,light,2.3039E+0
11_std100,mtab_Zoop2_BC_lumos_071423_062.raw,Standard,ectoine plus H2O,100,0,105.033,0,#N/A,#N/A,1.1489E-3,9.4505E-1,0.8703,,-581.2%,-5.8119E+2,0.38,265.1187,custom,light,2.7730E-1
12_std300,mtab_Zoop2_BC_lumos_071423_063.raw,Standard,ectoine plus H2O,300,688992,105.033,0,21,#N/A,1.1489E-3,9.4505E-1,0.8703,,-48.1%,-1.4423E+2,0.3,265.1187,custom,light,7.7934E-1
13_std500,mtab_Zoop2_BC_lumos_071423_064.raw,Standard,ectoine plus H2O,500,2588823,105.033,0,39,#N/A,1.1489E-3,9.4505E-1,0.8703,,221.1%,1.1056E+3,0.08,265.1187,custom,light,2.2153E+0
14_std700,mtab_Zoop2_BC_lumos_071423_065.raw,Standard,ectoine plus H2O,700,1243896,105.033,0,36,#N/A,1.1489E-3,9.4505E-1,0.8703,,30.6%,2.1396E+2,0.2,265.1187,custom,light,1.1909E+0
15_std1000,mtab_Zoop2_BC_lumos_071423_066.raw,Standard,ectoine plus H2O,1000,1863362,105.033,0,38,#N/A,1.1489E-3,9.4505E-1,0.8703,,48.8%,4.8817E+2,0.18,265.1187,custom,light,1.5059E+0
16_std3000,mtab_Zoop2_BC_lumos_071423_067.raw,Standard,ectoine plus H2O,3000,3629233,105.033,0,42,#N/A,1.1489E-3,9.4505E-1,0.8703,,110.5%,3.3135E+3,0.2,265.1187,custom,light,4.7521E+0
17_std7000,mtab_Zoop2_BC_lumos_071423_068.raw,Standard,ectoine plus H2O,7000,8940799,105.033,0,36,#N/A,1.1489E-3,9.4505E-1,0.8703,,99.5%,6.9625E+3,0.2,265.1187,custom,light,8.9445E+0
pool1,mtab_Zoop2_BC_lumos_071423_070.raw,Quality Control,ectoine plus H2O,,4937928,105.033,0,35,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,1.3613E+3,0.08,265.1187,custom,light,2.5091E+0
pool2,mtab_Zoop2_BC_lumos_071423_082.raw,Quality Control,ectoine plus H2O,,6058118,105.033,0,37,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,1.9198E+3,0.08,265.1187,custom,light,3.1508E+0
pool3,mtab_Zoop2_BC_lumos_071423_094.raw,Quality Control,ectoine plus H2O,,5861457,105.033,0,40,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,2.7036E+3,0.07,265.1187,custom,light,4.0513E+0
18_t0_ctrl_6,mtab_Zoop2_BC_lumos_071423_076.raw,Unknown,ectoine plus H2O,,641651,105.033,0,12,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,-5.9169E+2,0.27,265.1187,custom,light,2.6523E-1
19_t0_ctrl_16,mtab_Zoop2_BC_lumos_071423_093.raw,Unknown,ectoine plus H2O,,813043,105.033,0,32,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,-1.6376E+2,0.38,265.1187,custom,light,7.5690E-1
20_t0_ctrl_4,mtab_Zoop2_BC_lumos_071423_075.raw,Unknown,ectoine plus H2O,,742468,105.033,0,11,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,-6.8115E+2,0.38,265.1187,custom,light,1.6246E-1
21_t6_ctrl_53,mtab_Zoop2_BC_lumos_071423_092.raw,Unknown,ectoine plus H2O,,633426,105.033,0,6,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,-4.9751E+2,0.38,265.1187,custom,light,3.7344E-1
22_t6_ctrl_26,mtab_Zoop2_BC_lumos_071423_073.raw,Unknown,ectoine plus H2O,,713258,105.033,0,5,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,-5.9551E+2,0.38,265.1187,custom,light,2.6085E-1
23_t6_ctrl_22,mtab_Zoop2_BC_lumos_071423_085.raw,Unknown,ectoine plus H2O,,705446,105.033,0,18,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,-1.5712E+2,0.22,265.1187,custom,light,7.6452E-1
24_t6_Px_52,mtab_Zoop2_BC_lumos_071423_089.raw,Unknown,ectoine plus H2O,,1366682,105.033,0,39,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,4.5516E+2,0.34,265.1187,custom,light,1.4680E+0
25_t6_Px_12,mtab_Zoop2_BC_lumos_071423_074.raw,Unknown,ectoine plus H2O,,2527853,105.033,0,34,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,1.1915E+3,0.2,265.1187,custom,light,2.3139E+0
26_t6_Px_11,mtab_Zoop2_BC_lumos_071423_087.raw,Unknown,ectoine plus H2O,,994963,105.033,0,37,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,2.1788E+2,0.18,265.1187,custom,light,1.1954E+0
27_t12_ctrl_2,mtab_Zoop2_BC_lumos_071423_083.raw,Unknown,ectoine plus H2O,,542013,105.033,0,9,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,-5.8571E+2,0.18,265.1187,custom,light,2.7211E-1
28_t12_ctrl_5,mtab_Zoop2_BC_lumos_071423_081.raw,Unknown,ectoine plus H2O,,675042,105.033,0,9,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,-5.6314E+2,0.38,265.1187,custom,light,2.9804E-1
29_t12_ctrl_25,mtab_Zoop2_BC_lumos_071423_072.raw,Unknown,ectoine plus H2O,,527780,105.033,0,9,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,-6.3315E+2,0.15,265.1187,custom,light,2.1760E-1
30_t12_Px_57,mtab_Zoop2_BC_lumos_071423_079.raw,Unknown,ectoine plus H2O,,1238059,105.033,0,36,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,-1.1182E+2,0.11,265.1187,custom,light,8.1658E-1
31_t12_Px_10,mtab_Zoop2_BC_lumos_071423_088.raw,Unknown,ectoine plus H2O,,853047,105.033,0,29,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,-2.9025E+2,0.32,265.1187,custom,light,6.1156E-1
32_t12_Px_18,mtab_Zoop2_BC_lumos_071423_086.raw,Unknown,ectoine plus H2O,,888671,105.033,0,30,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,-2.2611E+2,0.35,265.1187,custom,light,6.8527E-1
33_t12_Euph_24,mtab_Zoop2_BC_lumos_071423_084.raw,Unknown,ectoine plus H2O,,5573828,105.033,0,31,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,2.2809E+2,0.08,265.1187,custom,light,1.2071E+0
34_t12_Euph_68,mtab_Zoop2_BC_lumos_071423_077.raw,Unknown,ectoine plus H2O,,10656833,105.033,0,40,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,2.0650E+3,0.08,265.1187,custom,light,3.3176E+0
35_t12_Euph_15,mtab_Zoop2_BC_lumos_071423_078.raw,Unknown,ectoine plus H2O,,24933530,105.033,0,43,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,1.5834E+4,0.13,265.1187,custom,light,1.9137E+1
36_t12_Cpy_3,mtab_Zoop2_BC_lumos_071423_090.raw,Unknown,ectoine plus H2O,,4917671,105.033,0,35,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,6.3990E+2,0.07,265.1187,custom,light,1.6802E+0
37_t12_Cpy_9,mtab_Zoop2_BC_lumos_071423_071.raw,Unknown,ectoine plus H2O,,6977140,105.033,0,33,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,9.0915E+2,0.08,265.1187,custom,light,1.9896E+0
38_t12_Amph_17,mtab_Zoop2_BC_lumos_071423_091.raw,Unknown,ectoine plus H2O,,4696934,105.033,0,31,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,6.9629E+2,0.11,265.1187,custom,light,1.7450E+0
39_t12_Amph_21,mtab_Zoop2_BC_lumos_071423_080.raw,Unknown,ectoine plus H2O,,4703695,105.033,0,27,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,-3.6153E+2,0.07,265.1187,custom,light,5.2967E-1
1_std0,mtab_Zoop2_BC_lumos_071423_052.raw,Standard,ectoine plus H2O,0,0,98.0596,0,#N/A,#N/A,1.1489E-3,9.4505E-1,0.8703,,-∞,-5.5251E+2,0.38,265.1187,custom,light,3.1026E-1
2_std0,mtab_Zoop2_BC_lumos_071423_053.raw,Standard,ectoine plus H2O,0,0,98.0596,0,38,#N/A,1.1489E-3,9.4505E-1,0.8703,,∞,9.7020E+2,0.38,265.1187,custom,light,2.0597E+0
3_std0,mtab_Zoop2_BC_lumos_071423_054.raw,Standard,ectoine plus H2O,0,0,98.0596,0,39,#N/A,1.1489E-3,9.4505E-1,0.8703,,∞,8.7445E+2,0.38,265.1187,custom,light,1.9497E+0
4_std5,mtab_Zoop2_BC_lumos_071423_055.raw,Standard,ectoine plus H2O,5,0,98.0596,0,#N/A,#N/A,1.1489E-3,9.4505E-1,0.8703,,-10913.9%,-5.4570E+2,0.38,265.1187,custom,light,3.1808E-1
5_std10,mtab_Zoop2_BC_lumos_071423_056.raw,Standard,ectoine plus H2O,10,0,98.0596,0,5,#N/A,1.1489E-3,9.4505E-1,0.8703,,-6090%,-6.0900E+2,0.38,265.1187,custom,light,2.4535E-1
6_std20,mtab_Zoop2_BC_lumos_071423_057.raw,Standard,ectoine plus H2O,20,0,98.0596,0,37,#N/A,1.1489E-3,9.4505E-1,0.8703,,2418.9%,4.8378E+2,0.38,265.1187,custom,light,1.5009E+0
7_std30,mtab_Zoop2_BC_lumos_071423_058.raw,Standard,ectoine plus H2O,30,0,98.0596,0,#N/A,#N/A,1.1489E-3,9.4505E-1,0.8703,,-2218.1%,-6.6544E+2,0.38,265.1187,custom,light,1.8050E-1
8_std50,mtab_Zoop2_BC_lumos_071423_059.raw,Standard,ectoine plus H2O,50,0,98.0596,0,38,#N/A,1.1489E-3,9.4505E-1,0.8703,,1908.1%,9.5405E+2,0.38,265.1187,custom,light,2.0412E+0
9_std70,mtab_Zoop2_BC_lumos_071423_060.raw,Standard,ectoine plus H2O,70,0,98.0596,0,#N/A,#N/A,1.1489E-3,9.4505E-1,0.8703,,-829.9%,-5.8091E+2,0.38,265.1187,custom,light,2.7762E-1
10_std85,mtab_Zoop2_BC_lumos_071423_061.raw,Standard,ectoine plus H2O,85,0,98.0596,0,38,#N/A,1.1489E-3,9.4505E-1,0.8703,,1391.4%,1.1827E+3,0.38,265.1187,custom,light,2.3039E+0
11_std100,mtab_Zoop2_BC_lumos_071423_062.raw,Standard,ectoine plus H2O,100,0,98.0596,0,#N/A,#N/A,1.1489E-3,9.4505E-1,0.8703,,-581.2%,-5.8119E+2,0.38,265.1187,custom,light,2.7730E-1
12_std300,mtab_Zoop2_BC_lumos_071423_063.raw,Standard,ectoine plus H2O,300,0,98.0596,0,21,#N/A,1.1489E-3,9.4505E-1,0.8703,,-48.1%,-1.4423E+2,0.38,265.1187,custom,light,7.7934E-1
13_std500,mtab_Zoop2_BC_lumos_071423_064.raw,Standard,ectoine plus H2O,500,17042,98.0596,0,39,#N/A,1.1489E-3,9.4505E-1,0.8703,,221.1%,1.1056E+3,0.01,265.1187,custom,light,2.2153E+0
14_std700,mtab_Zoop2_BC_lumos_071423_065.raw,Standard,ectoine plus H2O,700,0,98.0596,0,36,#N/A,1.1489E-3,9.4505E-1,0.8703,,30.6%,2.1396E+2,0.38,265.1187,custom,light,1.1909E+0
15_std1000,mtab_Zoop2_BC_lumos_071423_066.raw,Standard,ectoine plus H2O,1000,23273,98.0596,0,38,#N/A,1.1489E-3,9.4505E-1,0.8703,,48.8%,4.8817E+2,0.02,265.1187,custom,light,1.5059E+0
16_std3000,mtab_Zoop2_BC_lumos_071423_067.raw,Standard,ectoine plus H2O,3000,36916,98.0596,0,42,#N/A,1.1489E-3,9.4505E-1,0.8703,,110.5%,3.3135E+3,0.02,265.1187,custom,light,4.7521E+0
17_std7000,mtab_Zoop2_BC_lumos_071423_068.raw,Standard,ectoine plus H2O,7000,149812,98.0596,0,36,#N/A,1.1489E-3,9.4505E-1,0.8703,,99.5%,6.9625E+3,0.06,265.1187,custom,light,8.9445E+0
pool1,mtab_Zoop2_BC_lumos_071423_070.raw,Quality Control,ectoine plus H2O,,404869,98.0596,0,35,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,1.3613E+3,0.08,265.1187,custom,light,2.5091E+0
pool2,mtab_Zoop2_BC_lumos_071423_082.raw,Quality Control,ectoine plus H2O,,468037,98.0596,0,37,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,1.9198E+3,0.09,265.1187,custom,light,3.1508E+0
pool3,mtab_Zoop2_BC_lumos_071423_094.raw,Quality Control,ectoine plus H2O,,399384,98.0596,0,40,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,2.7036E+3,0.09,265.1187,custom,light,4.0513E+0
18_t0_ctrl_6,mtab_Zoop2_BC_lumos_071423_076.raw,Unknown,ectoine plus H2O,,0,98.0596,0,12,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,-5.9169E+2,0.38,265.1187,custom,light,2.6523E-1
19_t0_ctrl_16,mtab_Zoop2_BC_lumos_071423_093.raw,Unknown,ectoine plus H2O,,129706,98.0596,0,32,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,-1.6376E+2,0.09,265.1187,custom,light,7.5690E-1
20_t0_ctrl_4,mtab_Zoop2_BC_lumos_071423_075.raw,Unknown,ectoine plus H2O,,0,98.0596,0,11,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,-6.8115E+2,0.38,265.1187,custom,light,1.6246E-1
21_t6_ctrl_53,mtab_Zoop2_BC_lumos_071423_092.raw,Unknown,ectoine plus H2O,,0,98.0596,0,6,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,-4.9751E+2,0.38,265.1187,custom,light,3.7344E-1
22_t6_ctrl_26,mtab_Zoop2_BC_lumos_071423_073.raw,Unknown,ectoine plus H2O,,0,98.0596,0,5,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,-5.9551E+2,0.38,265.1187,custom,light,2.6085E-1
23_t6_ctrl_22,mtab_Zoop2_BC_lumos_071423_085.raw,Unknown,ectoine plus H2O,,0,98.0596,0,18,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,-1.5712E+2,0.38,265.1187,custom,light,7.6452E-1
24_t6_Px_52,mtab_Zoop2_BC_lumos_071423_089.raw,Unknown,ectoine plus H2O,,250627,98.0596,0,39,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,4.5516E+2,0.12,265.1187,custom,light,1.4680E+0
25_t6_Px_12,mtab_Zoop2_BC_lumos_071423_074.raw,Unknown,ectoine plus H2O,,745199,98.0596,0,34,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,1.1915E+3,0.09,265.1187,custom,light,2.3139E+0
26_t6_Px_11,mtab_Zoop2_BC_lumos_071423_087.raw,Unknown,ectoine plus H2O,,225880,98.0596,0,37,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,2.1788E+2,0.1,265.1187,custom,light,1.1954E+0
27_t12_ctrl_2,mtab_Zoop2_BC_lumos_071423_083.raw,Unknown,ectoine plus H2O,,5808,98.0596,0,9,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,-5.8571E+2,0.01,265.1187,custom,light,2.7211E-1
28_t12_ctrl_5,mtab_Zoop2_BC_lumos_071423_081.raw,Unknown,ectoine plus H2O,,0,98.0596,0,9,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,-5.6314E+2,0.38,265.1187,custom,light,2.9804E-1
29_t12_ctrl_25,mtab_Zoop2_BC_lumos_071423_072.raw,Unknown,ectoine plus H2O,,0,98.0596,0,9,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,-6.3315E+2,0.38,265.1187,custom,light,2.1760E-1
30_t12_Px_57,mtab_Zoop2_BC_lumos_071423_079.raw,Unknown,ectoine plus H2O,,214845,98.0596,0,36,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,-1.1182E+2,0.08,265.1187,custom,light,8.1658E-1
31_t12_Px_10,mtab_Zoop2_BC_lumos_071423_088.raw,Unknown,ectoine plus H2O,,49543,98.0596,0,29,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,-2.9025E+2,0.09,265.1187,custom,light,6.1156E-1
32_t12_Px_18,mtab_Zoop2_BC_lumos_071423_086.raw,Unknown,ectoine plus H2O,,63396,98.0596,0,30,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,-2.2611E+2,0.07,265.1187,custom,light,6.8527E-1
33_t12_Euph_24,mtab_Zoop2_BC_lumos_071423_084.raw,Unknown,ectoine plus H2O,,150268,98.0596,0,31,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,2.2809E+2,0.06,265.1187,custom,light,1.2071E+0
34_t12_Euph_68,mtab_Zoop2_BC_lumos_071423_077.raw,Unknown,ectoine plus H2O,,398245,98.0596,0,40,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,2.0650E+3,0.08,265.1187,custom,light,3.3176E+0
35_t12_Euph_15,mtab_Zoop2_BC_lumos_071423_078.raw,Unknown,ectoine plus H2O,,2649608,98.0596,0,43,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,1.5834E+4,0.07,265.1187,custom,light,1.9137E+1
36_t12_Cpy_3,mtab_Zoop2_BC_lumos_071423_090.raw,Unknown,ectoine plus H2O,,123995,98.0596,0,35,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,6.3990E+2,0.07,265.1187,custom,light,1.6802E+0
37_t12_Cpy_9,mtab_Zoop2_BC_lumos_071423_071.raw,Unknown,ectoine plus H2O,,179168,98.0596,0,33,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,9.0915E+2,0.09,265.1187,custom,light,1.9896E+0
38_t12_Amph_17,mtab_Zoop2_BC_lumos_071423_091.raw,Unknown,ectoine plus H2O,,48152,98.0596,0,31,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,6.9629E+2,0.02,265.1187,custom,light,1.7450E+0
39_t12_Amph_21,mtab_Zoop2_BC_lumos_071423_080.raw,Unknown,ectoine plus H2O,,0,98.0596,0,27,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,-3.6153E+2,0.38,265.1187,custom,light,5.2967E-1
MQ1,mtab_Zoop2_BC_lumos_071423_001.raw,Double Blank,ectoine plus H2O,,0,270.15013,0,70,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,∞,0.38,270.15013,precursor,heavyD5,∞
MQ2,mtab_Zoop2_BC_lumos_071423_095.raw,Double Blank,ectoine plus H2O,,0,270.15013,0,68,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,∞,0.38,270.15013,precursor,heavyD5,∞
1_std0,mtab_Zoop2_BC_lumos_071423_052.raw,Standard,ectoine plus H2O,0,1107996,270.15013,0,68,#N/A,1.1489E-3,9.4505E-1,0.8703,,-∞,-5.5251E+2,0.06,270.15013,precursor,heavyD5,3.1026E-1
2_std0,mtab_Zoop2_BC_lumos_071423_053.raw,Standard,ectoine plus H2O,0,918745,270.15013,0,62,#N/A,1.1489E-3,9.4505E-1,0.8703,,∞,9.7020E+2,0.14,270.15013,precursor,heavyD5,2.0597E+0
3_std0,mtab_Zoop2_BC_lumos_071423_054.raw,Standard,ectoine plus H2O,0,1241846,270.15013,0,62,#N/A,1.1489E-3,9.4505E-1,0.8703,,∞,8.7445E+2,0.06,270.15013,precursor,heavyD5,1.9497E+0
4_std5,mtab_Zoop2_BC_lumos_071423_055.raw,Standard,ectoine plus H2O,5,1065834,270.15013,0,66,#N/A,1.1489E-3,9.4505E-1,0.8703,,-10913.9%,-5.4570E+2,0.17,270.15013,precursor,heavyD5,3.1808E-1
5_std10,mtab_Zoop2_BC_lumos_071423_056.raw,Standard,ectoine plus H2O,10,1430008,270.15013,0,67,#N/A,1.1489E-3,9.4505E-1,0.8703,,-6090%,-6.0900E+2,0.08,270.15013,precursor,heavyD5,2.4535E-1
6_std20,mtab_Zoop2_BC_lumos_071423_057.raw,Standard,ectoine plus H2O,20,1214073,270.15013,0,62,#N/A,1.1489E-3,9.4505E-1,0.8703,,2418.9%,4.8378E+2,0.06,270.15013,precursor,heavyD5,1.5009E+0
7_std30,mtab_Zoop2_BC_lumos_071423_058.raw,Standard,ectoine plus H2O,30,853218,270.15013,0,67,#N/A,1.1489E-3,9.4505E-1,0.8703,,-2218.1%,-6.6544E+2,0.17,270.15013,precursor,heavyD5,1.8050E-1
8_std50,mtab_Zoop2_BC_lumos_071423_059.raw,Standard,ectoine plus H2O,50,920739,270.15013,120603,62,#N/A,1.1489E-3,9.4505E-1,0.8703,,1908.1%,9.5405E+2,0.06,270.15013,precursor,heavyD5,2.0412E+0
9_std70,mtab_Zoop2_BC_lumos_071423_060.raw,Standard,ectoine plus H2O,70,1008587,270.15013,0,67,#N/A,1.1489E-3,9.4505E-1,0.8703,,-829.9%,-5.8091E+2,0.07,270.15013,precursor,heavyD5,2.7762E-1
10_std85,mtab_Zoop2_BC_lumos_071423_061.raw,Standard,ectoine plus H2O,85,961871,270.15013,0,61,#N/A,1.1489E-3,9.4505E-1,0.8703,,1391.4%,1.1827E+3,0.07,270.15013,precursor,heavyD5,2.3039E+0
11_std100,mtab_Zoop2_BC_lumos_071423_062.raw,Standard,ectoine plus H2O,100,778866,270.15013,0,66,#N/A,1.1489E-3,9.4505E-1,0.8703,,-581.2%,-5.8119E+2,0.17,270.15013,precursor,heavyD5,2.7730E-1
12_std300,mtab_Zoop2_BC_lumos_071423_063.raw,Standard,ectoine plus H2O,300,905654,270.15013,0,63,#N/A,1.1489E-3,9.4505E-1,0.8703,,-48.1%,-1.4423E+2,0.17,270.15013,precursor,heavyD5,7.7934E-1
13_std500,mtab_Zoop2_BC_lumos_071423_064.raw,Standard,ectoine plus H2O,500,1620227,270.15013,0,61,#N/A,1.1489E-3,9.4505E-1,0.8703,,221.1%,1.1056E+3,0.19,270.15013,precursor,heavyD5,2.2153E+0
14_std700,mtab_Zoop2_BC_lumos_071423_065.raw,Standard,ectoine plus H2O,700,1438158,270.15013,0,62,#N/A,1.1489E-3,9.4505E-1,0.8703,,30.6%,2.1396E+2,0.06,270.15013,precursor,heavyD5,1.1909E+0
15_std1000,mtab_Zoop2_BC_lumos_071423_066.raw,Standard,ectoine plus H2O,1000,1687071,270.15013,0,62,#N/A,1.1489E-3,9.4505E-1,0.8703,,48.8%,4.8817E+2,0.07,270.15013,precursor,heavyD5,1.5059E+0
16_std3000,mtab_Zoop2_BC_lumos_071423_067.raw,Standard,ectoine plus H2O,3000,1454067,270.15013,0,58,#N/A,1.1489E-3,9.4505E-1,0.8703,,110.5%,3.3135E+3,0.07,270.15013,precursor,heavyD5,4.7521E+0
17_std7000,mtab_Zoop2_BC_lumos_071423_068.raw,Standard,ectoine plus H2O,7000,1489734,270.15013,0,54,#N/A,1.1489E-3,9.4505E-1,0.8703,,99.5%,6.9625E+3,0.16,270.15013,precursor,heavyD5,8.9445E+0
pool1,mtab_Zoop2_BC_lumos_071423_070.raw,Quality Control,ectoine plus H2O,,1124172,270.15013,0,58,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,1.3613E+3,0.07,270.15013,precursor,heavyD5,2.5091E+0
pool2,mtab_Zoop2_BC_lumos_071423_082.raw,Quality Control,ectoine plus H2O,,1111909,270.15013,25695,59,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,1.9198E+3,0.15,270.15013,precursor,heavyD5,3.1508E+0
pool3,mtab_Zoop2_BC_lumos_071423_094.raw,Quality Control,ectoine plus H2O,,1138363,270.15013,0,61,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,2.7036E+3,0.17,270.15013,precursor,heavyD5,4.0513E+0
18_t0_ctrl_6,mtab_Zoop2_BC_lumos_071423_076.raw,Unknown,ectoine plus H2O,,1384585,270.15013,0,65,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,-5.9169E+2,0.07,270.15013,precursor,heavyD5,2.6523E-1
19_t0_ctrl_16,mtab_Zoop2_BC_lumos_071423_093.raw,Unknown,ectoine plus H2O,,1089555,270.15013,0,64,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,-1.6376E+2,0.05,270.15013,precursor,heavyD5,7.5690E-1
20_t0_ctrl_4,mtab_Zoop2_BC_lumos_071423_075.raw,Unknown,ectoine plus H2O,,1967791,270.15013,0,65,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,-6.8115E+2,0.07,270.15013,precursor,heavyD5,1.6246E-1
21_t6_ctrl_53,mtab_Zoop2_BC_lumos_071423_092.raw,Unknown,ectoine plus H2O,,1081319,270.15013,0,68,#N/A,1.1489E-3,9.4505E-1,0.8703,,#N/A,-4.9751E+2,0.17,270.15013,precursor,heavyD5,3.7344E-1
